86,41,'86776 Angela Turnpike','East Jennifer','Pennsylvania','France','85969',false,'Home',50.37687150,-0.64914800,'267-755-9707','Theodore Rodriguez','Ramirez-Doyle','Suite 668',"'Brandt, Massey and Miller'",'17 Floor',NULL,'Call upon arrival','Residential','2021-02-10 16:00:01.464314','2022-10-07 18:08:25.277093'
87,38,'6072 Roberts Vista','West Scott','Wyoming','Switzerland','64115',true,'Home',17.03554950,33.54923500,'6412055475','Lynn Hill','Daniels Ltd','Suite 717','Smith-Long','11 Floor','Gate4C','Do not leave unattended','Residential','2018-01-30 19:03:44.085016','2024-01-09 11:44:46.996772'
88,80,'76895 Garrett Drives','West Summerberg','Pennsylvania','Saint Lucia','56896',true,'Billing',5.07722100,157.96920200,'(353)444-3003','Timothy Bauer',"'Dixon, Garza and Bennett'",'Unit 714',"'Keith, Luna and Gonzalez'",'18 Floor','Gate4B','Leave at front door','Residential','2023-01-11 06:21:42.105543','2023-10-31 21:20:55.785342'
89,22,'0963 Moore Meadow','Kathleenborough','Wisconsin','Guinea-Bissau','25084',true,'Home',-20.57350150,-53.68574900,'950-428-8918','Scott Ewing','Nelson-Francis','Apartment 41',"'Clarke, Werner and Klein'",'4 Floor','Gate1A','Call upon arrival','Commercial','2021-03-25 08:52:37.118749','2023-11-13 04:00:31.154132'
90,75,'744 Henderson Trail','Lewisview','Montana','Malaysia','22623',true,'Home',21.99022600,136.01590300,'3919720161','Wendy Evans','Espinoza and Sons','Unit 837','Gomez Inc','1 Floor',NULL,NULL,'Commercial','2018-06-09 02:03:39.924289','2019-06-26 10:36:06.378388'
91,61,'38825 Wright Port Apt. 157','East Markmouth','Ohio','Somalia','04784',false,'Shipping',81.77970250,66.23429700,'(986)511-3229','Nathan Bell','Mueller-Myers','Suite 515','Williams-Mcpherson','19 Floor',NULL,'Leave at front door','Commercial','2015-04-16 22:33:58.403837','2020-10-15 07:08:06.316914'
92,51,'68346 Amber Ramp','Taylorchester','Illinois','Sierra Leone','04727',true,'Shipping',13.82413650,-57.74406600,'8508267244','Nathan Howard','Nguyen-Rogers','Unit 840',"'Woodard, Moore and Owens'",'16 Floor',NULL,'Leave with neighbor','Residential','2019-08-07 19:48:20.963092','2022-05-03 08:02:59.625354'
93,74,'27339 Jeffrey Squares Apt. 891','Ambermouth','North Carolina','Brunei Darussalam','78970',false,'Work',47.35643750,-106.73410000,'(701)884-4924','Jonathan Mathis',"'Cannon, Smith and Oneill'",'Unit 894','James Group','17 Floor',NULL,'Leave at frontdesk','Commercial','2014-04-10 01:14:47.306278','2021-09-01 23:58:33.824881'
94,31,'62687 Stacey Station Suite 200','North Jamesport','Rhode Island','Falkland Islands (Malvinas)','20685',true,'Billing',27.93405950,120.62894000,'549-625-5098','Dr. Brittany Phillips','Green-Hughes','Apartment 154','Hancock-Miranda','2 Floor','Gate4D','Call upon arrival','Commercial','2017-09-18 12:33:47.552575','2021-07-15 07:12:10.960952'
95,99,'621 Steven Branch Suite 704','Duanebury','North Carolina','Portugal','86896',false,'Home',58.53527700,135.50542100,'8554332990','Alan Hayes','Rivera Ltd','Suite 885',"'Collins, Henry and Young'",'9 Floor','Gate3A','Call upon arrival','Residential','2017-12-09 06:11:30.97298','2019-05-04 04:12:38.433041'
96,23,'196 Rodriguez Groves Suite 458','Steinton','Kentucky','Micronesia','60515',true,'Home',33.64840850,147.71938100,'(941)820-8719','Austin Wilson','Brown Ltd','Apartment 250','Brown-Park','18 Floor','Gate3D','Leave at front door','Commercial','2018-08-15 12:30:51.918083','2023-12-11 22:27:07.229727'
97,87,'2958 Rodney Manors Apt. 916','South Matthew','Idaho','Singapore','25061',true,'Billing',80.45414850,-21.89076200,'717-466-0184','Brittany Nelson',"'Peterson, Fowler and Hernandez'",'Apartment 20','Cruz-Mooney','19 Floor',NULL,'Leave at front door','Commercial','2022-03-23 02:03:07.504377','2022-06-15 22:50:34.859209'
98,84,'851 Brian Light Apt. 387','East Andrew','Pennsylvania','Syrian Arab Republic','96177',false,'Shipping',27.97874150,-160.64841200,'5807534856','Karl Thomas','Perez-Martinez','Apartment 341','Rivera Ltd','6 Floor',NULL,'Call upon arrival','Commercial','2014-08-10 21:09:01.054675','2015-07-07 23:58:48.973727'
99,34,'5237 Woodard Gateway','Sarahmouth','Kansas','Antarctica (the territory South of 60 deg S)','92120',false,'Work',41.72758450,44.37964400,'(472)383-5226','Samantha Smith','Cherry Inc','Suite 164','Williams-Lamb','9 Floor','Gate2C','Leave at front door','Commercial','2016-08-30 14:03:44.155134','2021-07-05 04:11:36.424866'
100,4,'52832 Smith Lights Apt. 003','Port Philipchester','Georgia','Belarus','30149',false,'Shipping',1.54080650,-161.24497300,'737-909-7483','Michael Medina','Chavez-Walker','Apartment 158',"'Ryan, Goodwin and Bradley'",'17 Floor','Gate4A','Leave at front door','Residential','2022-06-23 10:08:51.999146','2023-07-12 06:10:50.58383'
